Dates,QQQ,VIX,VVIX
2018-02-27 18:30:00,168.22,18.65,119.5
2018-02-28 14:30:00,169.29,18.59,119.94
2018-02-28 18:30:00,167.11,19.27,121.7
2018-03-01 14:30:00,165.25,20.78,132.13
2018-03-01 18:30:00,164.54,22.93,128.14
2018-03-02 14:30:00,164.15,24.82,121.16
2018-03-02 18:30:00,165.98,21.65,114.78
2018-03-05 14:30:00,167.72,18.62,111.01
2018-03-05 18:30:00,167.78,18.14,109.66
2018-03-06 14:30:00,168.59,19.25,104.42
2018-03-06 18:30:00,168.51,18.2,104.61
2018-03-07 14:30:00,168.13,18.77,103.35
2018-03-07 18:30:00,168.91,17.86,99.49
2018-03-08 14:30:00,169.13,16.94,98.95
2018-03-08 18:30:00,169.84,16.73,96.92
2018-03-09 14:30:00,172.41,15.39,96.82
2018-03-09 18:30:00,173.1,15.07,99.71
2018-03-12 14:30:00,174.36,16.12,105.01
2018-03-12 18:30:00,173.87,15.89,104.94
2018-03-13 14:30:00,173.07,15.9,104.86
2018-03-13 18:30:00,171.77,16.52,107.04
2018-03-14 14:30:00,171.79,16.35,110.77
2018-03-14 18:30:00,171.69,17.15,110.29
2018-03-15 14:30:00,171.69,16.25,106.96
2018-03-15 18:30:00,171.43,16.57,109.28
2018-03-16 14:30:00,171.18,15.26,105.07
2018-03-16 18:30:00,171.06,15.63,106.49
2018-03-19 14:30:00,166.05,18.49,118.47
2018-03-19 18:30:00,167.15,20.42,112.92
2018-03-20 14:30:00,167.13,18.5,108.87
2018-03-20 18:30:00,167.63,18.15,107.13
2018-03-21 14:30:00,167.93,17.83,103.55
2018-03-21 18:30:00,166.85,17.28,106.6
2018-03-22 14:30:00,165.07,21.11,113.3
2018-03-22 18:30:00,162.66,21.15,125.12
2018-03-23 14:30:00,161.95,22.34,118.09
2018-03-23 18:30:00,158.44,25.66,129.82
2018-03-26 14:30:00,161.77,24.01,118.18
2018-03-26 18:30:00,164.42,21.32,113.08
2018-03-27 14:30:00,163.39,20.67,112.15
2018-03-27 18:30:00,158.99,22.67,118.61
2018-03-28 14:30:00,158.23,23.39,115.46
2018-03-28 18:30:00,157.28,24.5,114.02
2018-03-29 14:30:00,159.53,19.94,104.8
2018-03-29 18:30:00,160.17,19.71,103.32
2018-04-02 14:30:00,154.91,22.93,116.33
2018-04-02 18:30:00,155.62,24.9,111.67
2018-04-03 14:30:00,156.23,21.51,105.33
2018-04-03 18:30:00,157.25,21.01,102.06
2018-04-04 14:30:00,156.83,23.01,100.32
2018-04-04 18:30:00,159.72,20.74,95.44
2018-04-05 14:30:00,160.13,19.09,93.92
2018-04-05 18:30:00,160.6,18.72,92.21
2018-04-06 14:30:00,158.9,20.43,94.8
2018-04-06 18:30:00,156.69,23.01,98.6
2018-04-09 14:30:00,160.4,20.71,96.99
2018-04-09 18:30:00,157.64,20.75,100.24
2018-04-10 14:30:00,160.33,20.83,99.3
2018-04-10 18:30:00,161.1,20.56,98.21
2018-04-11 14:30:00,161.205,20.51,99.53
2018-04-11 18:30:00,160.32,20.22,100.02
2018-04-12 14:30:00,161.57,18.86,99.8
2018-04-12 18:30:00,162.13,18.68,98.08
2018-04-13 14:30:00,162.26,18.06,93.37
2018-04-13 18:30:00,161.4,17.89,93.94
2018-04-16 14:30:00,162.95,16.7,92.07
2018-04-16 18:30:00,162.56,16.88,93.22
2018-04-17 14:30:00,165.92,15.45,89.09
2018-04-17 18:30:00,166.01,14.68,89.59
2018-04-18 14:30:00,166.59,16.12,91.42
2018-04-18 18:30:00,166.4,15.56,92.41
2018-04-19 14:30:00,164.415,16.4,97.63
2018-04-19 18:30:00,164.98,16.03,95.38
2018-04-20 14:30:00,162.74,16.96,98.66
2018-04-20 18:30:00,162.39,17.49,99.21
2018-04-23 14:30:00,162.34,16.07,97.49
2018-04-23 18:30:00,161.9,16.77,96.87
2018-04-24 14:30:00,158.71,16.58,104.82
2018-04-24 18:30:00,158.5,18.23,100.81
2018-04-25 14:30:00,158.41,18.71,101.71
2018-04-25 18:30:00,158.72,17.97,97.8
2018-04-26 14:30:00,161.98,16.82,92.82
2018-04-26 18:30:00,161.97,16.52,90.71
2018-04-27 14:30:00,162.11,16.41,93.46
2018-04-27 18:30:00,162.1,15.58,92.15
2018-04-30 14:30:00,161.09,15.24,92.37
2018-04-30 18:30:00,160.89,15.87,94.3
2018-05-01 14:30:00,160.72,16.6,94.76
2018-05-01 18:30:00,162.7,15.75,89.97
2018-05-02 14:30:00,162.78,15.28,88.59
2018-05-02 18:30:00,161.81,14.97,93.79
2018-05-03 14:30:00,161.46,18.1,94.04
2018-05-03 18:30:00,161.79,16.32,91.07
2018-05-04 14:30:00,164.25,15.39,88.67
2018-05-04 18:30:00,164.88,15.01,88.12
2018-05-07 14:30:00,166.24,15.0,89.05
2018-05-07 18:30:00,166.15,14.8,90.71
2018-05-08 14:30:00,165.7,15.18,91.35
2018-05-08 18:30:00,166.0,14.95,89.5
2018-05-09 14:30:00,167.56,14.35,93.53
2018-05-09 18:30:00,167.88,13.69,93.89
2018-05-10 14:30:00,169.51,13.18,94.38
2018-05-10 18:30:00,169.62,13.28,93.02
2018-05-11 14:30:00,169.22,13.14,93.06
2018-05-11 18:30:00,169.44,12.86,90.03
2018-05-14 14:30:00,169.84,12.98,91.31
2018-05-14 18:30:00,169.74,12.93,92.62
2018-05-15 14:30:00,167.5,14.16,99.46
2018-05-15 18:30:00,167.89,14.82,99.18
2018-05-16 14:30:00,169.01,13.92,95.85
2018-05-16 18:30:00,168.99,13.52,94.79
2018-05-17 14:30:00,168.55,12.94,94.29
2018-05-17 18:30:00,168.32,13.21,93.48
2018-05-18 14:30:00,167.85,13.49,95.41
2018-05-18 18:30:00,167.46,13.34,94.76
2018-05-21 14:30:00,168.54,12.99,91.15
2018-05-21 18:30:00,168.42,13.22,91.04
2018-05-22 14:30:00,168.52,12.98,90.34
2018-05-22 18:30:00,168.17,13.18,90.47
2018-05-23 14:30:00,168.08,14.1,93.31
2018-05-23 18:30:00,169.61,12.85,89.8
2018-05-24 14:30:00,169.6,13.73,90.92
2018-05-24 18:30:00,169.51,12.73,90.64
2018-05-25 14:30:00,169.97,12.91,92.29
2018-05-25 18:30:00,169.73,13.31,93.78
2018-05-29 14:30:00,168.73,15.72,106.36
2018-05-29 18:30:00,168.95,18.33,108.67
2018-05-30 14:30:00,170.24,15.21,99.35
2018-05-30 18:30:00,170.17,14.94,99.08
2018-05-31 14:30:00,170.53,15.41,98.59
2018-05-31 18:30:00,170.03,15.4,100.63
2018-06-01 14:30:00,172.77,13.57,94.63
2018-06-01 18:30:00,172.75,13.62,93.3
2018-06-04 14:30:00,174.26,13.32,91.89
2018-06-04 18:30:00,174.23,12.85,90.83
2018-06-05 14:30:00,174.62,13.05,91.0
2018-06-05 18:30:00,174.82,12.5,89.84
2018-06-06 14:30:00,174.95,12.22,89.47
2018-06-06 18:30:00,175.88,11.89,88.12
2018-06-07 14:30:00,173.88,12.29,92.23
2018-06-07 18:30:00,174.48,12.77,91.28
2018-06-08 14:30:00,174.33,12.52,92.97
2018-06-08 18:30:00,174.43,12.27,93.49
2018-06-11 14:30:00,175.21,12.36,93.48
2018-06-11 18:30:00,174.89,12.19,94.54
2018-06-12 14:30:00,175.81,12.24,94.79
2018-06-12 18:30:00,175.83,12.23,95.71
2018-06-13 14:30:00,176.63,12.16,97.39
2018-06-13 18:30:00,175.75,12.33,100.01
2018-06-14 14:30:00,177.68,12.54,97.4
2018-06-14 18:30:00,177.6,12.27,98.21
2018-06-15 14:30:00,177.04,12.37,101.57
2018-06-15 18:30:00,177.02,12.12,101.66
2018-06-18 14:30:00,176.4,12.76,100.2
2018-06-18 18:30:00,176.5,12.64,99.87
2018-06-19 14:30:00,174.99,13.89,106.15
2018-06-19 18:30:00,176.01,13.42,104.13
2018-06-20 14:30:00,177.575,12.73,99.27
2018-06-20 18:30:00,177.25,12.66,98.51
2018-06-21 14:30:00,176.14,14.29,102.85
2018-06-21 18:30:00,175.71,14.25,107.45
2018-06-22 14:30:00,175.87,13.54,101.99
2018-06-22 18:30:00,175.14,13.59,102.49
2018-06-25 14:30:00,170.45,16.88,119.81
2018-06-25 18:30:00,171.36,18.96,114.32
2018-06-26 14:30:00,172.9,16.4,105.48
2018-06-26 18:30:00,172.05,15.66,107.52
2018-06-27 14:30:00,171.04,15.47,112.21
2018-06-27 18:30:00,169.66,17.89,112.75
2018-06-28 14:30:00,170.54,18.19,112.84
2018-06-28 18:30:00,171.19,16.51,108.88
2018-06-29 14:30:00,172.265,14.77,103.83
2018-06-29 18:30:00,171.43,15.43,105.97
2018-07-02 14:30:00,170.76,17.02,110.78
2018-07-02 18:30:00,172.81,16.47,104.8
2018-07-03 14:30:00,170.71,15.18,108.5
2018-07-05 14:30:00,172.74,15.89,104.62
2018-07-05 18:30:00,172.92,15.2,103.22
2018-07-06 14:30:00,175.3,13.61,96.38
2018-07-06 18:30:00,175.52,13.44,95.74
2018-07-09 14:30:00,176.49,12.93,92.93
2018-07-09 18:30:00,177.18,12.74,94.16
2018-07-10 14:30:00,177.21,12.51,92.81
2018-07-10 18:30:00,177.31,12.72,91.96
2018-07-11 14:30:00,176.75,13.34,103.92
2018-07-11 18:30:00,176.41,13.3,104.5
2018-07-12 14:30:00,179.09,12.81,100.7
2018-07-12 18:30:00,179.36,12.68,100.82
2018-07-13 14:30:00,179.47,12.28,100.05
2018-07-13 18:30:00,179.58,12.34,99.81
2018-07-16 14:30:00,179.42,12.74,99.53
2018-07-16 18:30:00,179.16,12.72,100.95
2018-07-17 14:30:00,180.33,12.1,97.5
2018-07-17 18:30:00,180.31,12.02,98.56
2018-07-18 14:30:00,180.1,12.17,98.78
2018-07-18 18:30:00,179.93,11.84,98.08
2018-07-19 14:30:00,179.41,12.58,100.68
2018-07-19 18:30:00,179.08,12.76,100.58
2018-07-20 14:30:00,179.19,12.97,101.84
2018-07-20 18:30:00,178.99,12.84,102.76
2018-07-23 14:30:00,179.12,13.41,102.56
2018-07-23 18:30:00,179.505,12.74,102.04
2018-07-24 14:30:00,179.82,12.43,100.44
2018-07-24 18:30:00,180.3,12.72,98.68
2018-07-25 14:30:00,181.45,12.56,96.28
2018-07-25 18:30:00,182.81,12.13,94.2
2018-07-26 14:30:00,180.32,12.18,92.42
2018-07-26 18:30:00,180.16,12.33,91.66
2018-07-27 14:30:00,177.29,12.7,99.85
2018-07-27 18:30:00,177.66,13.54,97.15
2018-07-30 14:30:00,175.29,13.57,101.05
2018-07-30 18:30:00,175.16,14.02,101.41
2018-07-31 14:30:00,176.43,13.29,96.73
2018-07-31 18:30:00,176.17,13.33,94.13
2018-08-01 14:30:00,176.67,12.64,94.66
2018-08-01 18:30:00,177.11,13.05,95.28
2018-08-02 14:30:00,179.31,13.65,93.17
2018-08-02 18:30:00,179.52,12.42,91.66
2018-08-03 14:30:00,179.67,11.86,87.52
2018-08-03 18:30:00,180.08,11.77,86.6
2018-08-06 14:30:00,181.1,11.58,85.34
2018-08-06 18:30:00,181.17,11.29,84.66
2018-08-07 14:30:00,181.7,11.12,83.26
2018-08-07 18:30:00,181.75,10.98,83.21
2018-08-08 14:30:00,181.86,10.88,84.05
2018-08-08 18:30:00,181.91,10.63,84.42
2018-08-09 14:30:00,182.46,10.74,85.55
2018-08-09 18:30:00,181.85,10.92,88.69
2018-08-10 14:30:00,180.81,12.72,96.97
2018-08-10 18:30:00,180.49,13.73,99.07
2018-08-13 14:30:00,180.75,13.35,106.2
2018-08-13 18:30:00,180.36,14.52,107.78
2018-08-14 14:30:00,181.31,13.21,102.22
2018-08-14 18:30:00,181.47,13.19,100.34
2018-08-15 14:30:00,178.8,16.02,116.03
2018-08-15 18:30:00,179.29,15.51,111.13
2018-08-16 14:30:00,180.6,13.06,99.78
2018-08-16 18:30:00,179.82,13.31,103.49
2018-08-17 14:30:00,178.95,13.26,106.09
2018-08-17 18:30:00,179.87,12.58,101.81
2018-08-20 14:30:00,179.83,12.64,100.09
2018-08-20 18:30:00,179.7,12.55,100.77
2018-08-21 14:30:00,181.19,12.31,98.11
2018-08-21 18:30:00,180.35,12.45,101.56
2018-08-22 14:30:00,180.93,12.25,96.62
2018-08-22 18:30:00,181.03,12.06,95.72
2018-08-23 14:30:00,181.2,11.96,95.58
2018-08-23 18:30:00,180.77,12.23,95.92
2018-08-24 14:30:00,182.32,12.07,93.23
2018-08-24 18:30:00,182.48,12.09,93.95
2018-08-27 14:30:00,184.1,12.24,93.02
2018-08-27 18:30:00,184.29,12.19,93.39
2018-08-28 14:30:00,184.55,12.17,92.86
2018-08-28 18:30:00,184.59,12.21,92.31
2018-08-29 14:30:00,186.4,12.4,91.48
2018-08-29 18:30:00,186.74,12.19,91.1
2018-08-30 14:30:00,187.49,12.59,90.99
2018-08-30 18:30:00,186.35,13.79,95.11
2018-08-31 14:30:00,186.42,12.93,95.58
2018-08-31 18:30:00,186.61,13.48,92.73
2018-09-04 14:30:00,185.61,13.5,97.97
2018-09-04 18:30:00,185.87,13.28,95.23
2018-09-05 14:30:00,184.05,13.83,96.39
2018-09-05 18:30:00,183.45,13.6,97.94
2018-09-06 14:30:00,181.23,15.36,101.38
2018-09-06 18:30:00,181.81,14.2,101.36
2018-09-07 14:30:00,181.61,14.5,102.12
2018-09-07 18:30:00,181.26,14.65,102.38
2018-09-10 14:30:00,181.62,14.19,100.72
2018-09-10 18:30:00,181.72,13.96,100.38
2018-09-11 14:30:00,182.61,13.86,97.54
2018-09-11 18:30:00,183.11,13.3,96.44
2018-09-12 14:30:00,182.56,13.59,97.62
2018-09-12 18:30:00,182.59,13.06,97.24
2018-09-13 14:30:00,184.41,12.52,92.36
2018-09-13 18:30:00,184.43,12.43,91.06
2018-09-14 14:30:00,183.82,12.11,89.58
2018-09-14 18:30:00,183.99,12.07,88.07
2018-09-17 14:30:00,182.23,12.69,91.97
2018-09-17 18:30:00,181.34,13.26,96.34
2018-09-18 14:30:00,183.03,12.8,91.16
2018-09-18 18:30:00,182.83,12.9,92.49
2018-09-19 14:30:00,181.99,11.73,88.4
2018-09-19 18:30:00,182.7,11.92,88.18
2018-09-20 14:30:00,184.69,11.56,86.9
2018-09-20 18:30:00,184.64,11.62,87.31
2018-09-21 14:30:00,184.32,11.4,87.97
2018-09-21 18:30:00,183.69,11.46,90.2
2018-09-24 14:30:00,183.28,12.82,93.56
2018-09-24 18:30:00,183.84,12.26,91.51
2018-09-25 14:30:00,184.06,12.31,90.52
2018-09-25 18:30:00,184.14,12.47,91.07
2018-09-26 14:30:00,185.24,11.97,87.65
2018-09-26 18:30:00,184.22,12.06,91.56
2018-09-27 14:30:00,186.34,12.06,88.62
2018-09-27 18:30:00,185.81,12.32,87.66
2018-09-28 14:30:00,185.72,12.33,88.99
2018-09-28 18:30:00,185.77,12.62,87.31
2018-10-01 14:30:00,186.69,11.81,85.84
2018-10-01 18:30:00,186.14,11.85,86.97
2018-10-02 14:30:00,186.57,11.89,85.93
2018-10-02 18:30:00,185.75,12.12,88.12
2018-10-03 14:30:00,186.66,11.55,85.4
2018-10-03 18:30:00,186.0,11.8,85.8
2018-10-04 14:30:00,181.82,13.23,101.72
2018-10-04 18:30:00,182.45,14.17,99.44
2018-10-05 14:30:00,178.66,15.2,113.94
2018-10-05 18:30:00,180.21,15.31,102.63
2018-10-08 14:30:00,177.23,16.89,111.38
2018-10-08 18:30:00,179.1,15.96,102.74
2018-10-09 14:30:00,179.68,16.18,103.12
2018-10-09 18:30:00,179.57,15.74,103.92
2018-10-10 14:30:00,176.04,18.49,117.48
2018-10-10 18:30:00,171.71,20.81,135.61
2018-10-11 14:30:00,172.17,23.5,128.79
2018-10-11 18:30:00,169.63,26.08,129.3
2018-10-12 14:30:00,172.44,21.98,130.72
2018-10-12 18:30:00,174.33,23.5,124.81
2018-10-15 14:30:00,173.02,21.29,117.38
2018-10-15 18:30:00,172.11,20.02,118.78
2018-10-16 14:30:00,176.2,18.86,113.73
2018-10-16 18:30:00,177.14,18.28,111.78
2018-10-17 14:30:00,177.4,18.59,111.76
2018-10-17 18:30:00,177.3,17.46,109.28
2018-10-18 14:30:00,172.85,18.61,119.14
2018-10-18 18:30:00,173.34,20.94,116.82
2018-10-19 14:30:00,173.93,18.65,115.25
2018-10-19 18:30:00,173.04,20.41,114.95
2018-10-22 14:30:00,174.08,19.71,114.17
2018-10-22 18:30:00,173.92,19.27,112.15
2018-10-23 14:30:00,172.14,22.78,115.86
2018-10-23 18:30:00,173.39,20.55,108.71
2018-10-24 14:30:00,169.49,22.93,114.23
2018-10-24 18:30:00,165.34,23.61,118.58
2018-10-25 14:30:00,169.96,23.54,113.74
2018-10-25 18:30:00,170.96,22.68,113.91
2018-10-26 14:30:00,168.42,26.79,112.3
2018-10-26 18:30:00,166.79,26.13,110.49
2018-10-29 14:30:00,165.88,22.96,110.69
2018-10-29 18:30:00,163.72,26.32,110.39
2018-10-30 14:30:00,163.09,24.71,108.83
2018-10-30 18:30:00,165.86,24.03,106.08
2018-10-31 14:30:00,170.51,22.04,102.73
2018-10-31 18:30:00,169.66,20.54,102.9
2018-11-01 14:30:00,171.97,20.3,99.75
2018-11-01 18:30:00,172.13,19.34,99.57
2018-11-02 14:30:00,169.24,20.14,104.53
2018-11-02 18:30:00,169.53,20.27,102.38
2018-11-05 14:30:00,167.86,20.15,102.7
2018-11-05 18:30:00,168.95,19.79,101.83
2018-11-06 14:30:00,169.99,20.31,102.24
2018-11-06 18:30:00,170.24,20.26,102.48
2018-11-07 14:30:00,174.59,17.23,94.6
2018-11-07 18:30:00,175.45,16.81,95.75
2018-11-08 14:30:00,174.1,16.31,94.08
2018-11-08 18:30:00,174.49,16.83,95.4
2018-11-09 14:30:00,170.88,17.91,99.86
2018-11-09 18:30:00,171.55,17.68,100.55
2018-11-12 14:30:00,167.13,19.31,106.33
2018-11-12 18:30:00,166.48,20.03,107.77
2018-11-13 14:30:00,167.32,19.81,105.35
2018-11-13 18:30:00,166.5,20.3,105.32
2018-11-14 14:30:00,165.57,20.79,111.14
2018-11-14 18:30:00,165.14,20.35,111.42
2018-11-15 14:30:00,167.02,21.79,109.65
2018-11-15 18:30:00,168.13,20.54,107.38
2018-11-16 14:30:00,167.02,19.63,105.44
2018-11-16 18:30:00,167.52,18.66,101.93
2018-11-19 14:30:00,162.41,19.01,106.7
2018-11-19 18:30:00,162.05,20.07,107.13
2018-11-20 14:30:00,159.41,22.19,109.54
2018-11-20 18:30:00,159.22,23.18,107.61
2018-11-21 14:30:00,161.37,21.13,99.44
2018-11-21 18:30:00,160.39,20.11,100.27
2018-11-23 14:30:00,159.03,21.3,99.29
2018-11-26 14:30:00,161.55,19.78,94.0
2018-11-26 18:30:00,162.92,19.18,92.17
2018-11-27 14:30:00,162.84,19.0,92.53
2018-11-27 18:30:00,163.47,18.83,91.54
2018-11-28 14:30:00,166.97,19.08,91.61
2018-11-28 18:30:00,168.65,18.46,93.55
2018-11-29 14:30:00,168.11,19.93,93.64
2018-11-29 18:30:00,168.16,18.72,93.36
2018-11-30 14:30:00,168.12,18.88,94.41
2018-11-30 18:30:00,169.42,18.67,93.59
2018-12-03 14:30:00,172.01,17.1,86.03
2018-12-03 18:30:00,172.27,16.63,85.87
2018-12-04 14:30:00,167.13,16.36,95.68
2018-12-04 18:30:00,165.8,20.22,96.57
2018-12-06 14:30:00,164.35,24.78,101.38
2018-12-06 18:30:00,166.89,22.97,93.85
2018-12-07 14:30:00,163.29,21.77,95.8
2018-12-07 18:30:00,161.34,24.03,96.49
2018-12-10 14:30:00,161.46,25.55,95.96
2018-12-10 18:30:00,163.04,23.2,91.78
2018-12-11 14:30:00,163.67,22.35,91.94
2018-12-11 18:30:00,163.57,22.1,89.77
2018-12-12 14:30:00,167.44,20.62,90.4
2018-12-12 18:30:00,165.04,21.17,91.41
2018-12-13 14:30:00,164.48,20.75,93.84
2018-12-13 18:30:00,165.13,20.81,93.0
2018-12-14 14:30:00,162.22,21.17,96.41
2018-12-14 18:30:00,160.94,22.28,96.45
2018-12-17 14:30:00,159.13,22.57,100.28
2018-12-17 18:30:00,157.52,24.72,101.55
2018-12-18 14:30:00,159.46,24.36,102.08
2018-12-18 18:30:00,158.44,26.11,103.64
2018-12-19 14:30:00,159.27,24.46,101.87
2018-12-19 18:30:00,154.78,26.05,105.05
2018-12-20 14:30:00,152.4,26.11,109.86
2018-12-20 18:30:00,152.47,28.48,109.65
2018-12-21 14:30:00,149.64,27.61,105.99
2018-12-21 18:30:00,147.59,28.31,106.61
2018-12-24 14:30:00,143.07,32.91,111.88
2018-12-26 14:30:00,148.34,35.61,97.33
2018-12-26 18:30:00,152.47,30.9,97.32
2018-12-27 14:30:00,148.46,32.93,98.14
2018-12-27 18:30:00,153.17,32.87,95.89
2018-12-28 14:30:00,153.185,30.86,94.18
2018-12-28 18:30:00,153.05,28.0,91.24
2018-12-31 14:30:00,154.59,26.75,88.38
2018-12-31 18:30:00,154.26,26.41,87.11
2019-01-02 14:30:00,155.34,25.65,84.36
2019-01-02 18:30:00,154.89,24.24,81.66
2019-01-03 14:30:00,150.99,25.84,83.52
2019-01-03 18:30:00,149.71,25.28,83.8
2019-01-04 14:30:00,156.72,22.45,81.86
2019-01-04 18:30:00,156.39,22.01,84.44
2019-01-07 14:30:00,158.62,21.42,82.93
2019-01-07 18:30:00,157.99,21.22,82.74
2019-01-08 14:30:00,158.96,21.36,83.23
2019-01-08 18:30:00,159.56,20.5,82.41
2019-01-09 14:30:00,161.13,20.2,85.77
2019-01-09 18:30:00,160.79,19.57,86.62
2019-01-10 14:30:00,160.28,20.12,87.7
2019-01-10 18:30:00,161.23,19.81,86.35
2019-01-11 14:30:00,160.23,19.42,85.95
2019-01-11 18:30:00,160.76,18.52,83.85
2019-01-14 14:30:00,159.74,19.37,81.89
2019-01-14 18:30:00,159.3,18.77,83.01
2019-01-15 14:30:00,162.35,18.36,80.43
2019-01-15 18:30:00,162.41,18.33,81.39
2019-01-16 14:30:00,162.57,18.82,81.31
2019-01-16 18:30:00,162.39,18.43,83.34
2019-01-17 14:30:00,162.79,18.77,82.29
2019-01-17 18:30:00,163.62,18.17,82.79
2019-01-18 14:30:00,165.48,17.39,80.66
2019-01-18 18:30:00,165.2,18.18,82.49
2019-01-22 14:30:00,161.87,19.04,92.79
2019-01-22 18:30:00,162.06,21.12,93.81
2019-01-23 14:30:00,161.35,20.7,93.07
2019-01-23 18:30:00,162.15,20.21,88.45
2019-01-24 14:30:00,162.35,19.11,87.71
2019-01-24 18:30:00,163.19,18.89,84.89
2019-01-25 14:30:00,165.38,17.75,83.18
2019-01-25 18:30:00,165.25,17.53,83.38
2019-01-28 14:30:00,162.49,20.0,88.37
2019-01-28 18:30:00,163.1,19.33,86.44
2019-01-29 14:30:00,161.81,19.59,86.56
2019-01-29 18:30:00,161.51,19.32,86.84
2019-01-30 14:30:00,164.19,18.81,84.58
2019-01-30 18:30:00,165.81,17.81,82.39
2019-01-31 14:30:00,168.12,17.05,80.69
2019-01-31 18:30:00,168.16,16.79,79.24
2019-02-01 14:30:00,167.62,16.54,80.05
2019-02-01 18:30:00,167.42,16.6,80.0
2019-02-04 14:30:00,168.94,15.85,77.69
2019-02-04 18:30:00,169.5,15.61,77.36
2019-02-05 14:30:00,170.29,15.16,79.23
2019-02-05 18:30:00,171.02,15.53,80.62
2019-02-06 14:30:00,170.61,15.11,84.87
2019-02-06 18:30:00,170.49,15.47,84.99
2019-02-07 14:30:00,167.75,16.71,85.34
2019-02-07 18:30:00,168.24,17.0,85.01
2019-02-08 14:30:00,167.53,17.44,85.92
2019-02-08 18:30:00,168.51,16.27,82.7
2019-02-11 14:30:00,168.39,16.42,82.86
2019-02-11 18:30:00,168.4,16.1,82.77
2019-02-12 14:30:00,170.73,15.37,80.95
2019-02-12 18:30:00,170.86,15.36,81.63
2019-02-13 14:30:00,171.44,15.51,81.91
2019-02-13 18:30:00,170.95,15.38,80.27
2019-02-14 14:30:00,171.51,16.41,81.43
2019-02-14 18:30:00,171.17,15.81,81.64
2019-02-15 14:30:00,171.28,15.1,81.38
2019-02-15 18:30:00,171.96,14.92,80.45
2019-02-19 14:30:00,172.41,15.22,79.05
2019-02-19 18:30:00,172.27,14.67,78.64
2019-02-20 14:30:00,172.22,14.55,75.47
2019-02-20 18:30:00,172.27,14.26,75.59
2019-02-21 14:30:00,171.97,14.74,75.77
2019-02-21 18:30:00,171.6,14.77,76.64
2019-02-22 14:30:00,172.69,13.93,75.11
2019-02-22 18:30:00,172.89,13.99,74.98
2019-02-25 14:30:00,173.68,13.69,77.84
2019-02-25 18:30:00,173.51,14.3,79.35
2019-02-26 14:30:00,173.54,14.86,79.22
2019-02-26 18:30:00,173.7,14.59,80.53
2019-02-27 14:30:00,173.41,15.74,81.41
2019-02-27 18:30:00,173.55,14.93,80.37
2019-02-28 14:30:00,173.6,15.06,78.76
2019-02-28 18:30:00,173.18,14.79,80.0
2019-03-01 14:30:00,173.97,14.4,78.82
2019-03-01 18:30:00,174.44,13.63,79.27
2019-03-04 14:30:00,173.5,14.29,86.34
2019-03-04 18:30:00,174.45,15.19,82.34
2019-03-05 14:30:00,174.51,14.95,82.42
2019-03-05 18:30:00,174.54,14.46,82.46
2019-03-06 14:30:00,173.38,15.03,87.26
2019-03-06 18:30:00,173.52,15.47,86.1
2019-03-07 14:30:00,172.22,16.91,87.78
2019-03-07 18:30:00,171.43,17.36,88.7
2019-03-08 14:30:00,169.95,17.7,91.87
2019-03-08 18:30:00,171.19,16.6,87.24
2019-03-11 14:30:00,174.42,14.77,82.61
2019-03-11 18:30:00,174.74,14.53,81.23
2019-03-12 14:30:00,175.9,13.7,82.01
2019-03-12 18:30:00,175.7,13.82,83.06
2019-03-13 14:30:00,177.49,13.36,82.95
2019-03-13 18:30:00,177.02,13.75,82.76
2019-03-14 14:30:00,177.1,13.4,82.59
2019-03-14 18:30:00,176.73,13.28,82.56
2019-03-15 14:30:00,178.61,12.82,82.57
2019-03-15 18:30:00,178.27,12.87,82.94
2019-03-18 14:30:00,178.06,13.27,85.1
2019-03-18 18:30:00,178.41,13.13,85.52
2019-03-19 14:30:00,179.51,12.91,86.0
2019-03-19 18:30:00,179.05,13.22,87.36
2019-03-20 14:30:00,178.6,13.82,88.24
2019-03-20 18:30:00,179.79,13.33,86.63
2019-03-21 14:30:00,181.75,13.88,82.94
2019-03-21 18:30:00,182.55,13.43,83.89
2019-03-22 14:30:00,179.29,15.8,98.86
2019-03-22 18:30:00,178.49,15.75,98.5
2019-03-25 14:30:00,177.71,16.75,97.97
2019-03-25 18:30:00,178.24,16.83,97.2
2019-03-26 14:30:00,179.31,14.79,91.15
2019-03-26 18:30:00,179.05,15.06,89.85
2019-03-27 14:30:00,177.995,15.6,93.05
2019-03-27 18:30:00,178.0,15.6,91.34
2019-03-28 14:30:00,178.34,15.18,88.47
2019-03-28 18:30:00,178.34,14.76,87.95
2019-03-29 14:30:00,179.27,13.96,87.21
2019-03-29 18:30:00,179.73,13.86,85.82
2019-04-01 14:30:00,181.83,13.59,84.63
2019-04-01 18:30:00,182.13,13.77,84.93
2019-04-02 14:30:00,182.53,13.64,83.27
2019-04-02 18:30:00,182.73,13.22,83.28
2019-04-03 14:30:00,184.43,13.37,83.12
2019-04-03 18:30:00,183.78,13.93,84.23
2019-04-04 14:30:00,183.25,13.49,83.7
2019-04-04 18:30:00,183.72,13.57,82.15
2019-04-05 14:30:00,184.58,13.06,78.65
2019-04-05 18:30:00,184.66,12.96,79.1
2019-04-08 14:30:00,184.745,13.35,80.77
2019-04-08 18:30:00,185.15,13.12,81.86
2019-04-09 14:30:00,184.58,13.86,84.92
2019-04-09 18:30:00,184.48,14.28,88.14
2019-04-10 14:30:00,184.98,14.02,90.48
